trial,k,n,backoff,heuristic,word_count,errors,FP(ADJ),FN(ADJ),TP(ADJ),TN(ADJ),P(ADJ),R(ADJ),A(ADJ),F1(ADJ),FP(ADP),FN(ADP),TP(ADP),TN(ADP),P(ADP),R(ADP),A(ADP),F1(ADP),FP(ADV),FN(ADV),TP(ADV),TN(ADV),P(ADV),R(ADV),A(ADV),F1(ADV),FP(AUX),FN(AUX),TP(AUX),TN(AUX),P(AUX),R(AUX),A(AUX),F1(AUX),FP(CCONJ),FN(CCONJ),TP(CCONJ),TN(CCONJ),P(CCONJ),R(CCONJ),A(CCONJ),F1(CCONJ),FP(DET),FN(DET),TP(DET),TN(DET),P(DET),R(DET),A(DET),F1(DET),FP(INTJ),FN(INTJ),TP(INTJ),TN(INTJ),P(INTJ),R(INTJ),A(INTJ),F1(INTJ),FP(NOUN),FN(NOUN),TP(NOUN),TN(NOUN),P(NOUN),R(NOUN),A(NOUN),F1(NOUN),FP(NUM),FN(NUM),TP(NUM),TN(NUM),P(NUM),R(NUM),A(NUM),F1(NUM),FP(PART),FN(PART),TP(PART),TN(PART),P(PART),R(PART),A(PART),F1(PART),FP(PRON),FN(PRON),TP(PRON),TN(PRON),P(PRON),R(PRON),A(PRON),F1(PRON),FP(PROPN),FN(PROPN),TP(PROPN),TN(PROPN),P(PROPN),R(PROPN),A(PROPN),F1(PROPN),FP(PUNCT),FN(PUNCT),TP(PUNCT),TN(PUNCT),P(PUNCT),R(PUNCT),A(PUNCT),F1(PUNCT),FP(SCONJ),FN(SCONJ),TP(SCONJ),TN(SCONJ),P(SCONJ),R(SCONJ),A(SCONJ),F1(SCONJ),FP(SYM),FN(SYM),TP(SYM),TN(SYM),P(SYM),R(SYM),A(SYM),F1(SYM),FP(VERB),FN(VERB),TP(VERB),TN(VERB),P(VERB),R(VERB),A(VERB),F1(VERB),FP(X),FN(X),TP(X),TN(X),P(X),R(X),A(X),F1(X),FP(UNK),FN(UNK),TP(UNK),TN(UNK),P(UNK),R(UNK),A(UNK),F1(UNK),
1,0.001,3,backoff,heuristic_fallback,48799,5521,371,436,1173,46819,0.759715025907,0.729024238658,0.983462775877,0.744053282588,404,351,2499,45545,0.860833620393,0.876842105263,0.984528371483,0.868764123066,734,968,2316,44781,0.759344262295,0.705237515225,0.965122236111,0.731291443006,369,505,1251,46674,0.772222222222,0.712414578588,0.982089796922,0.741113744076,32,8,1652,47107,0.980997624703,0.995180722892,0.999180311072,0.988038277512,373,236,3062,45128,0.891411935953,0.928441479685,0.98752023607,0.909549977722,177,380,2414,45828,0.931686607487,0.863994273443,0.988585831677,0.896564531105,580,318,3528,44373,0.858812074002,0.917316692668,0.981597983565,0.887100829771,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,179,72,819,47729,0.820641282565,0.919191919192,0.994856451976,0.867125463208,656,739,6810,40594,0.912135012055,0.902106239237,0.971413348634,0.907092907093,38,7,1001,47753,0.963426371511,0.993055555556,0.999077849956,0.978016609673,10,14,7991,40784,0.99875015623,0.998251093067,0.999508186643,0.998500562289,521,402,998,46878,0.657011191573,0.712857142857,0.981085677985,0.683795820486,0,0,0,48799,0,0,1.0,0,1024,685,6817,40273,0.869404412702,0.908691015729,0.964978790549,0.888613700059,374,749,1254,46422,0.77027027027,0.626060908637,0.976987233345,0.690718810245,3,125,436,48235,0.993166287016,0.777183600713,0.99737699543,0.872,
1,0.001,3,weights,heuristic_fallback,48799,3180,305,353,1239,46902,0.802461139896,0.778266331658,0.986516117134,0.790178571429,180,122,2723,45774,0.937995177403,0.957117750439,0.993811348593,0.947459986082,358,542,2692,45207,0.88262295082,0.832405689549,0.981556999119,0.856779121579,259,196,1361,46983,0.84012345679,0.874116891458,0.990676038443,0.856783128738,28,5,1656,47110,0.983372921615,0.996989765202,0.999323756634,0.990134529148,122,171,3313,45193,0.964483260553,0.950918484501,0.993995778602,0.957652840006,178,244,2413,45964,0.931300656117,0.908167105758,0.991352281809,0.919588414634,493,209,3615,44482,0.879990262902,0.945345188285,0.985614459313,0.911497730711,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,349,207,7117,41126,0.953254754889,0.971736755871,0.9886063239,0.962407031778,35,7,1004,47753,0.966313763234,0.993076162216,0.999139326626,0.979512195122,5,9,7996,40789,0.999375078115,0.998875702686,0.999713108875,0.999125328002,187,288,1332,46992,0.876892692561,0.822222222222,0.990266193979,0.848677922905,0,0,0,48799,0,0,1.0,0,601,387,7240,40571,0.923351613315,0.949259210699,0.979753683477,0.936126196018,261,457,1367,46714,0.839680589681,0.749451754386,0.985286583741,0.792004634994,0,112,439,48248,1.0,0.796733212341,0.997704871001,0.886868686869,
1,0.001,3,backoff,heuristic_preseed,48799,5307,342,499,1202,46756,0.778497409326,0.706643151088,0.982766040288,0.740832049307,391,350,2512,45546,0.865311746469,0.877707896576,0.984815262608,0.871465741544,713,1120,2337,44629,0.766229508197,0.676019670234,0.962437754872,0.718303365606,367,511,1253,46668,0.773456790123,0.710317460317,0.982007828029,0.740543735225,26,8,1658,47107,0.984560570071,0.995198079232,0.999303264411,0.989850746269,366,236,3069,45128,0.893449781659,0.928593040847,0.987663681633,0.910682492582,191,256,2400,45952,0.926283288306,0.903614457831,0.990839976229,0.914808461978,496,350,3612,44341,0.879259980526,0.911660777385,0.982663579172,0.895167286245,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,179,73,819,47728,0.820641282565,0.918161434978,0.994835959753,0.866666666667,643,739,6823,40594,0.91387623895,0.902274530547,0.971679747536,0.908038328454,27,17,1012,47743,0.974013474495,0.983479105928,0.999098342179,0.978723404255,9,9,7992,40789,0.998875140607,0.998875140607,0.999631139982,0.998875140607,520,400,999,46880,0.657669519421,0.714081486776,0.981147154655,0.684715558602,0,0,0,48799,0,0,1.0,0,982,704,6859,40254,0.874760872338,0.906915245273,0.965450111683,0.890547909634,376,512,1252,46659,0.769041769042,0.709750566893,0.981802905797,0.73820754717,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
1,0.001,3,weights,heuristic_preseed,48799,2962,271,414,1273,46841,0.824481865285,0.754593953764,0.985962827107,0.787991333952,166,122,2737,45774,0.942817774716,0.957327736971,0.994098239718,0.950017355085,344,714,2706,45035,0.887213114754,0.791228070175,0.978319227853,0.836476043277,258,196,1362,46983,0.840740740741,0.874197689345,0.990696530667,0.857142857143,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,118,171,3317,45193,0.965647743814,0.950974770642,0.994077747495,0.958255091723,178,125,2413,46083,0.931300656117,0.950748620961,0.99379085637,0.940924156756,402,231,3706,44460,0.902142161636,0.941325882652,0.987028422714,0.921317588564,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,50,941,47751,0.942885771543,0.949545913219,0.997807332117,0.946204122675,341,205,7125,41128,0.954326279132,0.972032742156,0.988811246132,0.963098134631,22,17,1017,47743,0.978825794033,0.983558994197,0.999200803295,0.981186685962,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,187,287,1332,46993,0.876892692561,0.822730080296,0.990286686203,0.848948374761,0,0,0,48799,0,0,1.0,0,564,400,7277,40558,0.928070399184,0.947896313664,0.980245496834,0.937878592602,266,196,1362,46975,0.836609336609,0.874197689345,0.990532592881,0.854990583804,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
1,0.001,4,backoff,no_heuristic_fallback,48799,12579,483,292,1061,46963,0.687176165803,0.784183296378,0.984118527019,0.732481877805,398,482,2505,45414,0.862900447813,0.838634081018,0.981966843583,0.850594227504,766,955,2284,44794,0.748852459016,0.705155912319,0.964732883871,0.726347591032,364,615,1256,46564,0.775308641975,0.671298770711,0.979938113486,0.719564594672,25,144,1659,46971,0.985154394299,0.920133111481,0.996536814279,0.951534270146,440,296,2995,45068,0.871906841339,0.910057733212,0.984917723724,0.890573892358,210,339,2381,45869,0.918950212273,0.875367647059,0.988749769462,0.896629636603,656,336,3452,44355,0.840311587147,0.911298838437,0.979671714584,0.874366767984,45,92,508,48154,0.918625678119,0.846666666667,0.997192565421,0.881179531657,205,141,793,47660,0.794589178357,0.84903640257,0.992909690772,0.820910973085,666,7064,6800,34269,0.910795606751,0.490478938257,0.841595114654,0.637599624941,463,107,576,47653,0.55437921078,0.843338213763,0.988319432775,0.668989547038,6205,13,1796,40785,0.224471941007,0.992813709232,0.872579356134,0.366156982671,528,854,991,46426,0.652402896643,0.537127371274,0.971679747536,0.589179548157,0,18,0,48781,0,0.0,0.999631139982,0,1121,741,6720,40217,0.85703354164,0.900683554483,0.961843480399,0.878316559927,366,702,1262,46469,0.775184275184,0.642566191446,0.978114305621,0.702672605791,1,2,438,48358,0.997722095672,0.995454545455,0.99993852333,0.996587030717,
1,0.001,4,weights,no_heuristic_fallback,48799,9913,379,6192,1165,41063,0.754533678756,0.158352589371,0.865345601344,0.261768340636,171,193,2732,45703,0.941095418533,0.934017094017,0.992540830755,0.937542896362,339,650,2711,45099,0.888852459016,0.806605177031,0.979733191254,0.845733894868,245,242,1375,46937,0.848765432099,0.850340136054,0.990020287301,0.849552054371,21,76,1663,47039,0.987529691211,0.956296722254,0.998012254349,0.971662284546,130,648,3305,44716,0.962154294032,0.836073867948,0.984057050349,0.894694098538,216,157,2375,46051,0.916634504052,0.937993680885,0.992356400746,0.927191098965,547,219,3561,44472,0.866845180136,0.942063492063,0.984302957028,0.902890466531,19,118,534,48128,0.965641952984,0.819018404908,0.997192565421,0.886307053942,58,137,940,47664,0.941883767535,0.872794800371,0.996004016476,0.906024096386,492,300,6974,41033,0.934101259041,0.958757217487,0.983770159225,0.946268656716,507,40,532,47720,0.512030798845,0.93006993007,0.988790753909,0.660459342024,5958,8,2043,40790,0.255343082115,0.996099463676,0.877743396381,0.406486271389,197,376,1322,46904,0.870309414088,0.778563015312,0.988257956106,0.821883742617,0,15,0,48784,0,0.0,0.999692616652,0,628,400,7213,40558,0.919908174978,0.947458295022,0.978933994549,0.933480005177,247,378,1381,46793,0.84828009828,0.785105173394,0.987192360499,0.815470918217,1,3,438,48357,0.997722095672,0.993197278912,0.999918031107,0.995454545455,
1,0.001,4,backoff,heuristic_fallback,48799,5660,375,439,1169,46816,0.757124352332,0.726990049751,0.983319330314,0.741751269036,402,393,2501,45503,0.861522562866,0.864201796821,0.983708682555,0.862860100052,746,994,2304,44755,0.755409836066,0.698605215282,0.96434353163,0.725897920605,371,517,1249,46662,0.770987654321,0.70724801812,0.981802905797,0.737743650325,33,8,1651,47107,0.980403800475,0.995177817963,0.999159818849,0.987735566856,408,242,3027,45122,0.881222707424,0.925971245029,0.986680054919,0.903042959427,185,386,2406,45822,0.928598996526,0.861747851003,0.988298940552,0.893925320453,586,320,3522,44371,0.85735150925,0.916710046851,0.98143404578,0.886037735849,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,200,71,798,47730,0.799599198397,0.91829689298,0.994446607512,0.854847348688,671,760,6795,40573,0.910125904099,0.899404367968,0.970675628599,0.904733373277,38,7,1001,47753,0.963426371511,0.993055555556,0.999077849956,0.978016609673,11,15,7990,40783,0.998625171854,0.998126171143,0.999467202197,0.998375609147,527,404,992,46876,0.65306122449,0.710601719198,0.9809217402,0.680617495712,0,0,0,48799,0,0,1.0,0,1055,702,6786,40256,0.865450835353,0.90625,0.963995163835,0.885380651054,375,756,1253,46415,0.769656019656,0.623693379791,0.976823295559,0.689029419852,2,131,437,48229,0.995444191344,0.769366197183,0.997274534314,0.867924528302,
1,0.001,4,weights,heuristic_fallback,48799,3211,311,351,1233,46904,0.798575129534,0.778409090909,0.986434148241,0.788363171355,182,121,2721,45775,0.937306234929,0.95742434905,0.99379085637,0.94725848564,358,535,2692,45214,0.88262295082,0.834211341804,0.981700444681,0.857734586586,261,195,1359,46984,0.838888888889,0.874517374517,0.99065554622,0.856332703214,28,5,1656,47110,0.983372921615,0.996989765202,0.999323756634,0.990134529148,125,170,3310,45194,0.963609898108,0.951149425287,0.993954794156,0.95733911786,179,244,2412,45964,0.930914704747,0.90813253012,0.991331789586,0.919382504288,502,207,3606,44484,0.877799415774,0.945712037766,0.98547101375,0.910491099609,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,49,941,47752,0.942885771543,0.950505050505,0.997827824341,0.946680080483,352,207,7114,41126,0.952852933298,0.971725174157,0.98854484723,0.962196523974,35,7,1004,47753,0.966313763234,0.993076162216,0.999139326626,0.979512195122,5,9,7996,40789,0.999375078115,0.998875702686,0.999713108875,0.999125328002,187,288,1332,46992,0.876892692561,0.822222222222,0.990266193979,0.848677922905,0,0,0,48799,0,0,1.0,0,605,381,7236,40577,0.922841474302,0.949980307208,0.979794667924,0.936214257989,263,514,1365,46657,0.838452088452,0.726450239489,0.984077542573,0.778443113772,1,105,438,48255,0.997722095672,0.806629834254,0.997827824341,0.892057026477,
1,0.001,4,backoff,heuristic_preseed,48799,5443,346,504,1198,46751,0.775906735751,0.703877790834,0.982581610279,0.738139248306,389,392,2514,45504,0.866000688942,0.865106675843,0.98399557368,0.865553451541,725,1147,2325,44602,0.762295081967,0.669642857143,0.961638558167,0.712971481141,369,523,1251,46656,0.772222222222,0.705186020293,0.981720936904,0.737183264585,27,8,1657,47107,0.983966745843,0.995195195195,0.999282772188,0.98954911914,402,243,3033,45121,0.882969432314,0.925824175824,0.986782516035,0.903889137237,199,261,2392,45947,0.923195677345,0.901620806634,0.990573577327,0.912280701754,499,349,3609,44342,0.87852969815,0.911824153613,0.982622594725,0.894867344409,45,31,508,48215,0.918625678119,0.942486085343,0.998442591037,0.930402930403,199,72,799,47729,0.800601202405,0.917336394948,0.994446607512,0.855002675227,658,760,6808,40573,0.911867130994,0.899577167019,0.970942027501,0.905680457629,27,17,1012,47743,0.974013474495,0.983479105928,0.999098342179,0.978723404255,8,8,7993,40790,0.999000124984,0.999000124984,0.999672124429,0.999000124984,526,402,993,46878,0.653719552337,0.711827956989,0.980983216869,0.681537405628,0,0,0,48799,0,0,1.0,0,1012,720,6829,40238,0.870934829741,0.904623128891,0.964507469415,0.887459389214,378,524,1250,46647,0.767813267813,0.704622322435,0.981516014672,0.734861845973,3,5,436,48355,0.993166287016,0.988662131519,0.999836062214,0.990909090909,
1,0.001,4,weights,heuristic_preseed,48799,2953,271,414,1273,46841,0.824481865285,0.754593953764,0.985962827107,0.787991333952,166,121,2737,45775,0.942817774716,0.95766270119,0.994118731941,0.950182260024,341,706,2709,45043,0.888196721311,0.793265007321,0.978544642308,0.838051044084,258,196,1362,46983,0.840740740741,0.874197689345,0.990696530667,0.857142857143,20,5,1664,47110,0.988123515439,0.997004194128,0.99948769442,0.992543990456,118,170,3317,45194,0.965647743814,0.95124749068,0.994098239718,0.958393527882,179,125,2412,46083,0.930914704747,0.950729207726,0.993770364147,0.940717628705,402,234,3706,44457,0.902142161636,0.940609137056,0.986966946044,0.92097415507,21,18,532,48228,0.962025316456,0.967272727273,0.999200803295,0.964641885766,57,50,941,47751,0.942885771543,0.949545913219,0.997807332117,0.946204122675,340,205,7126,41128,0.954460219662,0.972036557086,0.988831738355,0.963168209772,22,17,1017,47743,0.978825794033,0.983558994197,0.999200803295,0.981186685962,4,4,7997,40794,0.999500062492,0.999500062492,0.999836062214,0.999500062492,187,287,1332,46993,0.876892692561,0.822730080296,0.990286686203,0.848948374761,0,0,0,48799,0,0,1.0,0,559,399,7282,40559,0.92870807295,0.948053638849,0.980368450173,0.938281149336,266,196,1362,46975,0.836609336609,0.874197689345,0.990532592881,0.854990583804,0,2,439,48358,1.0,0.995464852608,0.999959015554,0.997727272727,
2,1,1,backoff,no_heuristic_fallback,48799,10788,557,173,987,47082,0.639248704663,0.850862068966,0.985040677063,0.730029585799,180,272,2723,45624,0.937995177403,0.90918196995,0.990737515113,0.923363852153,381,753,2669,44996,0.875081967213,0.779953243717,0.97676181889,0.82478368356,449,265,1171,46914,0.722839506173,0.815459610028,0.985368552634,0.766361256545,25,127,1659,46988,0.985154394299,0.92889137738,0.996885182073,0.956195965418,180,388,3255,44976,0.947598253275,0.89349437277,0.988360417222,0.919751342187,256,356,2335,45852,0.901196449247,0.867707172055,0.987458759401,0.884134797425,596,478,3512,44213,0.854917234664,0.880200501253,0.977991352282,0.86737466041,75,62,478,48184,0.864376130199,0.885185185185,0.997192565421,0.874656907594,69,104,929,47697,0.930861723447,0.899322362052,0.996454845386,0.914820285574,284,681,7182,40652,0.961960889365,0.913391835177,0.980225004611,0.937047426447,751,27,288,47733,0.27718960539,0.914285714286,0.984057050349,0.42540620384,5924,22,2077,40776,0.259592550931,0.989518818485,0.878153240845,0.411287128713,358,6267,1161,41013,0.764318630678,0.156300484653,0.864239021291,0.25952833352,0,0,0,48799,0,0,1.0,0,693,811,7148,40147,0.911618416018,0.898102776731,0.969179696305,0.904810126582,457,265,1171,46906,0.719287469287,0.815459610028,0.985204614849,0.764360313316,1,1,438,48359,0.997722095672,0.997722095672,0.999959015554,0.997722095672,
2,1,1,weights,no_heuristic_fallback,48799,10788,557,173,987,47082,0.639248704663,0.850862068966,0.985040677063,0.730029585799,180,272,2723,45624,0.937995177403,0.90918196995,0.990737515113,0.923363852153,381,753,2669,44996,0.875081967213,0.779953243717,0.97676181889,0.82478368356,449,265,1171,46914,0.722839506173,0.815459610028,0.985368552634,0.766361256545,25,127,1659,46988,0.985154394299,0.92889137738,0.996885182073,0.956195965418,180,388,3255,44976,0.947598253275,0.89349437277,0.988360417222,0.919751342187,256,356,2335,45852,0.901196449247,0.867707172055,0.987458759401,0.884134797425,596,478,3512,44213,0.854917234664,0.880200501253,0.977991352282,0.86737466041,75,62,478,48184,0.864376130199,0.885185185185,0.997192565421,0.874656907594,69,104,929,47697,0.930861723447,0.899322362052,0.996454845386,0.914820285574,284,681,7182,40652,0.961960889365,0.913391835177,0.980225004611,0.937047426447,751,27,288,47733,0.27718960539,0.914285714286,0.984057050349,0.42540620384,5924,22,2077,40776,0.259592550931,0.989518818485,0.878153240845,0.411287128713,358,6267,1161,41013,0.764318630678,0.156300484653,0.864239021291,0.25952833352,0,0,0,48799,0,0,1.0,0,693,811,7148,40147,0.911618416018,0.898102776731,0.969179696305,0.904810126582,457,265,1171,46906,0.719287469287,0.815459610028,0.985204614849,0.764360313316,1,1,438,48359,0.997722095672,0.997722095672,0.999959015554,0.997722095672,
2,1,1,backoff,heuristic_fallback,48799,3659,433,355,1111,46900,0.719559585492,0.757844474761,0.983852128117,0.738205980066,166,127,2737,45769,0.942817774716,0.955656424581,0.993995778602,0.949193688226,347,726,2703,45023,0.886229508197,0.788276465442,0.978011844505,0.834388022843,447,134,1173,47045,0.724074074074,0.897475133894,0.98809401832,0.801503245644,24,5,1660,47110,0.985748218527,0.996996996997,0.999405725527,0.991340698716,143,163,3292,45201,0.958369723435,0.952821997106,0.9937293797,0.955587808418,204,422,2387,45786,0.921265920494,0.849768600926,0.987171868276,0.884074074074,489,357,3619,44334,0.880963972736,0.910211267606,0.982663579172,0.895348837209,64,10,489,48236,0.884267631103,0.97995991984,0.998483575483,0.929657794677,61,40,937,47761,0.938877755511,0.959058341863,0.997930285457,0.948860759494,294,390,7172,40943,0.960621484061,0.948426342238,0.98598331933,0.954484961405,45,5,994,47755,0.956689124158,0.994994994995,0.99897538884,0.975466143278,8,11,7993,40787,0.999000124984,0.998625687156,0.999610647759,0.998812870978,368,209,1151,47071,0.757735352205,0.846323529412,0.988175987213,0.799583188607,1,1,-1,48798,0,0,0.999959015554,0,556,703,7285,40255,0.92909067721,0.911992989484,0.97420029099,0.920462442353,455,134,1173,47037,0.720515970516,0.897475133894,0.987930080534,0.799318568995,1,1,438,48359,0.997722095672,0.997722095672,0.999959015554,0.997722095672,
2,1,1,weights,heuristic_fallback,48799,3656,433,355,1111,46900,0.719559585492,0.757844474761,0.983852128117,0.738205980066,166,127,2737,45769,0.942817774716,0.955656424581,0.993995778602,0.949193688226,347,726,2703,45023,0.886229508197,0.788276465442,0.978011844505,0.834388022843,447,133,1173,47046,0.724074074074,0.898162327718,0.988114510543,0.801777170198,24,5,1660,47110,0.985748218527,0.996996996997,0.999405725527,0.991340698716,143,163,3292,45201,0.958369723435,0.952821997106,0.9937293797,0.955587808418,204,422,2387,45786,0.921265920494,0.849768600926,0.987171868276,0.884074074074,489,354,3619,44337,0.880963972736,0.910898565316,0.982725055841,0.895681227571,64,10,489,48236,0.884267631103,0.97995991984,0.998483575483,0.929657794677,61,40,937,47761,0.938877755511,0.959058341863,0.997930285457,0.948860759494,294,390,7172,40943,0.960621484061,0.948426342238,0.98598331933,0.954484961405,45,5,994,47755,0.956689124158,0.994994994995,0.99897538884,0.975466143278,8,11,7993,40787,0.999000124984,0.998625687156,0.999610647759,0.998812870978,368,209,1151,47071,0.757735352205,0.846323529412,0.988175987213,0.799583188607,0,0,0,48799,0,0,1.0,0,555,703,7286,40255,0.929218211963,0.912004005508,0.974220783213,0.920530638029,455,133,1173,47038,0.720515970516,0.898162327718,0.987950572758,0.799591002045,0,3,439,48357,1.0,0.993212669683,0.99993852333,0.996594778661,
2,1,1,backoff,heuristic_preseed,48799,3584,415,382,1129,46873,0.73121761658,0.747187293183,0.983667698109,0.739116202946,170,128,2733,45768,0.941439889769,0.955260398462,0.993893317486,0.948299791811,331,879,2719,44870,0.891475409836,0.755697609783,0.975204409926,0.817990373045,447,134,1173,47045,0.724074074074,0.897475133894,0.98809401832,0.801503245644,24,5,1660,47110,0.985748218527,0.996996996997,0.999405725527,0.991340698716,142,163,3293,45201,0.95866084425,0.952835648148,0.993749871924,0.955739370193,219,119,2372,46089,0.915476649942,0.952228020875,0.993073628558,0.933490751673,457,365,3651,44326,0.888753651412,0.909113545817,0.983155392529,0.8988183161,64,10,489,48236,0.884267631103,0.97995991984,0.998483575483,0.929657794677,62,42,936,47759,0.937875751503,0.957055214724,0.997868808787,0.947368421053,298,392,7168,40941,0.960085721939,0.948148148148,0.985860365991,0.954079595368,38,16,1001,47744,0.963426371511,0.984267453294,0.998893419947,0.97373540856,6,6,7995,40792,0.999250093738,0.999250093738,0.999754093322,0.999250093738,373,212,1146,47068,0.754443712969,0.843888070692,0.988012049427,0.796663190824,1,1,-1,48798,0,0,0.999959015554,0,528,729,7313,40229,0.9326616503,0.909350907734,0.974241275436,0.920858779827,455,134,1173,47037,0.720515970516,0.897475133894,0.987930080534,0.799318568995,1,1,438,48359,0.997722095672,0.997722095672,0.999959015554,0.997722095672,
2,1,1,weights,heuristic_preseed,48799,3583,415,379,1129,46876,0.73121761658,0.748673740053,0.983729174778,0.739842726081,170,128,2733,45768,0.941439889769,0.955260398462,0.993893317486,0.948299791811,331,879,2719,44870,0.891475409836,0.755697609783,0.975204409926,0.817990373045,447,133,1173,47046,0.724074074074,0.898162327718,0.988114510543,0.801777170198,24,5,1660,47110,0.985748218527,0.996996996997,0.999405725527,0.991340698716,142,163,3293,45201,0.95866084425,0.952835648148,0.993749871924,0.955739370193,219,119,2372,46089,0.915476649942,0.952228020875,0.993073628558,0.933490751673,457,368,3651,44323,0.888753651412,0.908434934063,0.983093915859,0.898486526394,64,10,489,48236,0.884267631103,0.97995991984,0.998483575483,0.929657794677,62,42,936,47759,0.937875751503,0.957055214724,0.997868808787,0.947368421053,298,392,7168,40941,0.960085721939,0.948148148148,0.985860365991,0.954079595368,38,16,1001,47744,0.963426371511,0.984267453294,0.998893419947,0.97373540856,7,7,7994,40791,0.999125109361,0.999125109361,0.999713108875,0.999125109361,373,212,1146,47068,0.754443712969,0.843888070692,0.988012049427,0.796663190824,0,0,0,48799,0,0,1.0,0,527,729,7314,40229,0.932789185053,0.909362178292,0.974261767659,0.920926718711,455,133,1173,47038,0.720515970516,0.898162327718,0.987950572758,0.799591002045,1,1,438,48359,0.997722095672,0.997722095672,0.999959015554,0.997722095672,
2,1,2,backoff,no_heuristic_fallback,48799,16810,991,158,553,47097,0.358160621762,0.777777777778,0.976454435542,0.490465631929,643,553,2260,45343,0.778504994833,0.803412726626,0.975491301051,0.790762771169,1015,902,2035,44847,0.667213114754,0.692883895131,0.960716408123,0.679806246868,482,1514,1138,45665,0.702469135802,0.429110105581,0.95909752249,0.532771535581,158,176,1526,46939,0.906175771971,0.896592244418,0.993155597451,0.901358535145,629,676,2806,44688,0.816885007278,0.805858701895,0.973257648722,0.811334393523,502,371,2089,45837,0.806252412196,0.84918699187,0.982110289145,0.827162938032,1178,758,2930,43933,0.713242453749,0.794468546638,0.960327055882,0.751667521806,228,115,325,48131,0.587703435805,0.738636363636,0.992971167442,0.654582074522,190,1041,808,46760,0.809619238477,0.436992969173,0.974774073239,0.567615033368,757,2391,6709,38942,0.898607018484,0.737252747253,0.935490481362,0.809972232283,826,33,213,47727,0.20500481232,0.865853658537,0.98239718027,0.331517509728,6526,20,1475,40778,0.184351956005,0.986622073579,0.865857906924,0.310657118787,642,546,877,46734,0.577353522054,0.616303583978,0.975655238837,0.596193065942,0,0,0,48799,0,0,1.0,0,1826,7347,6015,33611,0.76712154062,0.450157162101,0.812024836575,0.567372541621,490,1514,1138,45657,0.699017199017,0.429110105581,0.958933584705,0.531775700935,202,202,237,48158,0.53986332574,0.53986332574,0.991721141827,0.53986332574,
2,1,2,weights,no_heuristic_fallback,48799,5128,539,339,1005,46916,0.650906735751,0.747767857143,0.982007828029,0.695983379501,196,267,2707,45629,0.932483637616,0.910221923336,0.990512100658,0.921218308661,419,582,2631,45167,0.86262295082,0.818860877684,0.979487284576,0.840172441322,454,229,1166,46950,0.71975308642,0.835842293907,0.986003811554,0.773466003317,26,123,1658,46992,0.984560570071,0.930937675463,0.996946658743,0.956998556999,168,525,3267,44839,0.951091703057,0.861550632911,0.985798889322,0.904109589041,263,478,2328,45730,0.898494789657,0.829650748396,0.984815262608,0.862701500834,652,568,3456,44123,0.841285296981,0.858846918489,0.974999487694,0.849975405804,96,69,457,48177,0.826401446655,0.868821292776,0.996618783172,0.847080630213,64,108,934,47693,0.935871743487,0.896353166987,0.996475337609,0.91568627451,323,661,7143,40672,0.956737208679,0.915299846233,0.97983565237,0.935559921415,750,94,289,47666,0.278152069297,0.754569190601,0.982704563618,0.4064697609,10,22,7991,40776,0.99875015623,0.9972544615,0.999344248858,0.99800174847,356,349,1163,46931,0.765635286373,0.76917989418,0.985552982643,0.767403497196,0,0,0,48799,0,0,1.0,0,801,711,7040,40247,0.897844662671,0.908269900658,0.96901575852,0.903027193433,462,229,1166,46942,0.716216216216,0.835842293907,0.985839873768,0.771419120079,3,3,436,48357,0.993166287016,0.993166287016,0.999877046661,0.993166287016,
